name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB140,94,19.691498217271747,90.0,50,170,47302.08,2727.5425123606587,47638.0,40560,51924,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2589394744.72,816180265.3459773,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB141,93.4,20.95768331175749,90.0,60,160,47310.32,2403.692274100707,47628.0,40532,51104,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2646546047.38,880455806.0195402,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB142,27.8,7.637180802642091,30.0,20,50,26235.36,2164.9310849190974,26638.0,22728,29664,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,47402425.38,37770.79294034544,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB143,30.2,4.280949732506199,30.0,20,40,26523.44,1932.60944627639,26692.0,22948,29448,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,47402309.28,44795.26306955927,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB144,104.4,22.329627065805624,105.0,70,160,44503.2,2313.1693956693325,44652.0,40512,49716,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1754085409.44,582223757.8123065,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB145,107.2,24.16271372784683,110.0,70,180,47091.6,2893.4870425329577,47214.0,40484,52156,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2191881469.46,644847542.6232022,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB146,44,4.948716593053935,40.0,40,50,44226.96,2624.340173320929,44554.0,37740,48520,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,55630196.42,18568.814726045497,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB147,104.2,21.767791222213557,100.0,70,180,43563.84,2106.3525235509337,44448.0,40384,46880,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2001994572.38,669104887.5967278,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB148,103.8,20.9849314256391,110.0,60,170,44113.12,2642.159047878404,44598.0,40480,50772,0.06,0.2398979374820952,0.0,0,1,0,0.0,0,0.0,0,0.0,1819050170.7,727502107.7354245,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB149,100.8,20.38807174275574,95.0,60,150,44287.68,2101.543664324209,44728.0,40524,47020,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1847537381.9,728387014.6349074,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
