name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB178,65,19.0029237516523,60.0,40,100,44542,1862.304665372094,44626.0,41488,47448,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1499689221.3,977164335.1544209,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB179,70,14.142135623730951,65.0,50,90,45255.2,1207.9349504192867,45392.0,43540,47356,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1594861084.9,600845496.9943262,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB180,900040,0.0,900040.0,900040,900040,1168008,0.0,1168008.0,1168008,1168008,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,17268274587290,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB181,1836.9,79.17975330432228,1815.0,1760,2029,191708.4,1870.0773127214702,192504.0,188488,193464,4.4,0.6992058987801011,4.5,3,5,0,0.0,0,0.0,0,0.0,161789655599.6,12557929740.62871,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB182,25,5.270462766947299,25.0,20,30,23741.2,1561.471727427543,23218.0,23180,28180,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,47510332.1,35280.835576682264,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB183,61,3.1622776601683795,60.0,60,70,24316.8,1192.3948637557573,23818.0,23652,27232,1,0.0,1.0,1,1,0,0.0,0,0.0,0,0.0,370798329.1,919138.2329389306,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB184,30,0.0,30.0,30,30,25258.4,2692.388084953579,23686.0,23532,30136,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,70837107.2,145611.5859781311,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB185,64,9.66091783079296,60.0,60,90,23764.8,169.315484623626,23780.0,23472,23952,1,0.0,1.0,1,1,0,0.0,0,0.0,0,0.0,375084014.7,21341948.296592038,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB186,30,0.0,30.0,30,30,23229.6,128.83339801637013,23236.0,23056,23392,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,47574810.4,33832.7434700633,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB187,48,18.135294011647257,60.0,20,70,24130,1473.9808531848557,23716.0,23080,27964,0.6,0.5163977794943222,1.0,0,1,0,0.0,0,0.0,0,0.0,243898655.2,169061898.9756062,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB188,32,4.216370213557839,30.0,30,40,24413.6,1951.8280434277788,23620.0,23304,29320,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,73363249.6,3156712.1024577385,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB189,27,4.83045891539648,30.0,20,30,24937.6,2605.587978002491,23404.0,23076,29552,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,47909335.2,74710.44542885404,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB190,30,0.0,30.0,30,30,24938,2114.2364001112924,23520.0,23256,27972,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,73121692.3,2192483.4841274326,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB191,900000,0.0,900000.0,900000,900000,24180,0.0,24180.0,24180,24180,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3792129542,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB192,29,5.676462121975467,30.0,20,40,23942,1875.9997630893004,23144.0,22972,28468,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,47282922.1,52080.26618691575,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB193,30,0.0,30.0,30,30,23200,104.34132024807387,23176.0,23004,23348,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,47330630.9,21894.36832434821,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB194,78,10.327955589886445,75.0,70,100,40749.2,114.2480731663437,40770.0,40544,40904,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2018864981.9,381036071.311598,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB195,135,18.408935028645434,130.0,110,170,41200.8,79.41564357508189,41174.0,41108,41332,2,0.0,2.0,2,2,0,0.0,0,0.0,0,0.0,5756178983.6,1552276621.3540866,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
