name,duration,duration_stdev,duration_median,num_warnings,num_warnings_stdev,num_warnings_median,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB067,133.9,21.010444438664408,132.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1842048181.02,546183672.8375261,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB068,139.54,22.32433466796596,135.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1916051604.24,570944401.8083296,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB069,140.92,26.869936162703386,137.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1919064193.08,472098800.2104669,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB070,31.86,17.160716887170906,25.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,27250028.5,2594.2682759797804,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB071,140.72,28.230132981678732,141.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1936066681.74,706017584.0214444,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB072,139.46,25.5264648583243,134.0,0.08,0.27404751561786966,0.0,0,0.0,0,0.0,0,0.0,2562383699.22,987730496.7937936,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB073,192.52,36.50900923199698,184.0,2.88,0.5938459911664722,3.0,0,0.0,0,0.0,0,0.0,4535138911.72,1397466099.7959182,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB074,104.7,32.83741643868085,91.5,1.3,0.614451804788759,1.0,0,0.0,0,0.0,0,0.0,1111350745.22,350210488.84658664,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB075,153.4,45.65755408361205,141.0,0.04,0.1979486637221574,0.0,0,0.0,0,0.0,0,0.0,1755196722.52,887663911.53854,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB076,89.26,26.08213870033808,83.0,1.06,0.23989793748209523,1.0,0,0.0,0,0.0,0,0.0,1064974393.96,279052327.16737336,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB077,129.62,23.37004012641408,128.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1933745178.76,590215180.0390984,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
